α,p,l
0.28,0.3,5.5542876
0.28,0.31,5.547260816572
0.28,0.32,5.540577992704
0.28,0.33,5.534226641796
0.28,0.34,5.528194572928
0.28,0.35,5.5224698875
0.28,0.36,5.517040975872
0.28,0.37,5.511896514004
0.28,0.38,5.507025460096
0.28,0.39,5.502417051228
0.28,0.4,5.498060799999999
0.28,0.41,5.493946491172
0.28,0.42,5.490064178303999
0.28,0.43,5.486404180396
0.28,0.44,5.482957078528
0.28,0.45,5.4797137125
0.28,0.46,5.476665177472
0.28,0.47,5.473802820604
0.28,0.48,5.471118237696
0.28,0.49,5.468603269828
0.28,0.5,5.4662500000000005
0.28,0.51,5.4640507497719994
0.28,0.52,5.461998075904
0.28,0.53,5.460084766995999
0.28,0.54,5.458303840128
0.28,0.55,5.4566485375
0.28,0.56,5.455112323072
0.28,0.57,5.453688879204
0.28,0.58,5.452372103296
0.28,0.59,5.451156104428
0.28,0.6,5.4500352
0.28,0.61,5.4490039123719995
0.28,0.62,5.448056965504
0.28,0.63,5.447189281596
0.28,0.64,5.446395977728
0.28,0.65,5.4456723625
0.28,0.66,5.4450139326719995
0.28,0.67,5.444416369804
0.28,0.68,5.443875536896
0.28,0.69,5.4433874750280005
0.28,0.7,5.4429484
0.28,0.71,5.442554698972
0.28,0.72,5.442202927104
0.28,0.73,5.441889804196
0.28,0.74,5.441612211328
0.28,0.75,5.4413671875
0.28,0.76,5.441151926272
0.28,0.77,5.440963772404
0.28,0.78,5.440800218496
0.28,0.79,5.440658901628
0.28,0.8,5.4405376
0.28,0.81,5.440434229572
0.28,0.82,5.440346840704
0.28,0.83,5.440273614796
0.28,0.84,5.440212860928
0.28,0.85,5.4401630125
0.28,0.86,5.440122623872
0.28,0.87,5.440090367004
0.28,0.88,5.440065028096
0.28,0.89,5.440045504228
0.28,0.9,5.4400308
0.28,0.91,5.440020024172
0.28,0.92,5.440012386304
0.28,0.93,5.440007193396
0.28,0.94,5.440003846528
0.28,0.95,5.4400018375
0.28,0.96,5.440000745472
0.28,0.97,5.440000233604
0.28,0.98,5.440000045695999
0.28,0.99,5.4400000028280004
0.28,1.0,5.4399999999999995
0.29,0.0,6.0
0.29,0.01,5.974359957371
0.29,0.02,5.949623797472
0.29,0.03,5.925767782353
0.29,0.04,5.902768584704
0.29,0.05,5.880603284375
0.29,0.06,5.859249364896
0.29,0.07,5.8386847099970005
0.29,0.08,5.818887600128
0.29,0.09,5.799836708979
0.29,0.1,5.7815111
0.29,0.11,5.763890222921
0.29,0.12,5.7469539102719995
0.29,0.13,5.730682373903
0.29,0.14,5.715056201504
0.29,0.15,5.7000563531249995
0.29,0.16,5.685664157695999
0.29,0.17,5.671861309546999
