α,p,d
0.13,0.86,1.8340387864381076
0.13,0.87,1.8600018623590469
0.13,0.88,1.859942909258604
0.13,0.89,1.8546418816387653
0.13,0.9,1.8870364440590144
0.131,0.54,2.1203690127340744
0.131,0.55,2.0917097559922073
0.131,0.56,2.0520721908789694
0.131,0.57,2.0230640798836945
0.131,0.58,1.9931937506318091
0.131,0.59,1.9832033728808165
0.131,0.6,1.954907238215208
0.131,0.61,1.948781187450643
0.131,0.62,1.9308035684973002
0.131,0.63,1.8898176598548888
0.131,0.64,1.8744796282738447
0.131,0.65,1.8763983596533538
0.131,0.66,1.8569211577098306
0.131,0.67,1.8352255163639783
0.131,0.68,1.8253788883891473
0.131,0.69,1.8270699902921914
0.131,0.7,1.818204889407754
0.131,0.71,1.8198358135640622
0.131,0.72,1.8082334703803062
0.131,0.73,1.8120250259011983
0.131,0.74,1.812228598806262
0.131,0.75,1.8188211723764967
0.131,0.76,1.780998563683033
0.131,0.77,1.792494955599308
0.131,0.78,1.7929648033082486
0.131,0.79,1.7966227500914
0.131,0.8,1.8151145086586475
0.131,0.81,1.8034571045905352
0.131,0.82,1.808664918088913
0.131,0.83,1.8143465311944484
0.131,0.84,1.8389956197172403
0.131,0.85,1.8571409729748964
0.131,0.86,1.8473846281141042
0.131,0.87,1.8391931250303983
0.131,0.88,1.8675761664748192
0.131,0.89,1.8711402872890235
0.131,0.9,1.88465114402771
0.132,0.54,2.1073419488191605
0.132,0.55,2.08054978531003
0.132,0.56,2.051134738923788
0.132,0.57,2.006804339894295
0.132,0.58,1.9720999796450138
0.132,0.59,1.9494329067617655
0.132,0.6,1.938417548623681
0.132,0.61,1.9184737455989136
0.132,0.62,1.8959480719089508
0.132,0.63,1.862024587424697
0.132,0.64,1.8733300768951755
0.132,0.65,1.859883746188879
0.132,0.66,1.8407222808092834
0.132,0.67,1.8470062652766706
0.132,0.68,1.8164172424137592
0.132,0.69,1.8068275644034146
0.132,0.7,1.8182335521250963
0.132,0.71,1.8047441897007686
0.132,0.72,1.7904185518682003
0.132,0.73,1.800157865256071
0.132,0.74,1.7808234652012587
0.132,0.75,1.7896129473090172
0.132,0.76,1.801734131911397
0.132,0.77,1.8084846594244242
0.132,0.78,1.8071442095339298
0.132,0.79,1.8144035750836134
0.132,0.8,1.8089592606782914
0.132,0.81,1.8352687873750926
0.132,0.82,1.8152844122767449
0.132,0.83,1.8200702874064445
0.132,0.84,1.853187761592865
0.132,0.85,1.8527775628238916
0.132,0.86,1.8513619369119405
0.132,0.87,1.8532431652963162
0.132,0.88,1.871541291332245
0.132,0.89,1.8928000019192697
0.132,0.9,1.8989658061385155
0.133,0.54,2.1166671725869177
0.133,0.55,2.068903114199221
0.133,0.56,2.0331699316266407
0.133,0.57,2.005142807036592
0.133,0.58,1.9772984787961103
0.133,0.59,1.9483694335222244
0.133,0.6,1.9256803523659707
0.133,0.61,1.914673097911477
0.133,0.62,1.9143626727044583
0.133,0.63,1.8889455152777495
0.133,0.64,1.8678303820967674
0.133,0.65,1.8512110695421695
0.133,0.66,1.8375586514174937
0.133,0.67,1.827914680659771
0.133,0.68,1.8242374548882245
0.133,0.69,1.8240562112241983
0.133,0.7,1.8002868864685297
0.133,0.71,1.8069657534748316
0.133,0.72,1.809352280318737
0.133,0.73,1.8016035466462375
0.133,0.74,1.8024603146016598
0.133,0.75,1.8109411491304637
0.133,0.76,1.782617193478346
0.133,0.77,1.8277763979673385
0.133,0.78,1.8167983452677727
0.133,0.79,1.8147026689876717
0.133,0.8,1.825468115067482
0.133,0.81,1.831257311835885
0.133,0.82,1.846609032520652
0.133,0.83,1.8676596292048693
0.133,0.84,1.8621839171230794
0.133,0.85,1.8626970628976822
0.133,0.86,1.8574119457811118
0.133,0.87,1.8863969195723533
0.133,0.88,1.9075317357242108
0.133,0.89,1.9154554559320212
0.133,0.9,1.9067875323981047
0.134,0.54,2.068094193893669
0.134,0.55,2.057082582554221
0.134,0.56,2.020337505158782
0.134,0.57,2.0065607957270357
0.134,0.58,1.978984993571043
0.134,0.59,1.954234059843421
0.134,0.6,1.9311255736198178
0.134,0.61,1.8994859453469515
0.134,0.62,1.887958754837513
0.134,0.63,1.872150726544857
0.134,0.64,1.8391348206852072
0.134,0.65,1.8534510657038532
0.134,0.66,1.834951360599179
0.134,0.67,1.8296351240724325
0.134,0.68,1.8179908482939005
0.134,0.69,1.7964930630147458
0.134,0.7,1.7976392788454034
0.134,0.71,1.7875410299926997
0.134,0.72,1.7911326536655425
0.134,0.73,1.7966787081867457
0.134,0.74,1.7911242379784584
0.134,0.75,1.7921346883147955
0.134,0.76,1.795177202311158
0.134,0.77,1.8202946189433336
0.134,0.78,1.8177820021510125
0.134,0.79,1.8101389222800732
0.134,0.8,1.8375245352864265
0.134,0.81,1.8314331237196921
0.134,0.82,1.8776331468343734
0.134,0.83,1.8572597565233708
0.134,0.84,1.8745301950007678
0.134,0.85,1.8803304484277963
0.134,0.86,1.880326934322715
0.134,0.87,1.9189834023863077
0.134,0.88,1.9196208047032357
0.134,0.89,1.9156959680646657
0.134,0.9,1.9371990577787161
0.135,0.53,2.104217607560754
0.135,0.54,2.07630327838237
0.135,0.55,2.01246138779819
0.135,0.56,1.997566777509451
0.135,0.57,1.9631132425159217
0.135,0.58,1.9414629532635213
0.135,0.59,1.9367317543058873
0.135,0.6,1.9087927027776055
0.135,0.61,1.8848704210078278
0.135,0.62,1.8724440022005822
0.135,0.63,1.8568198965728282
0.135,0.64,1.8384142388098894
0.135,0.65,1.8451665481328965
0.135,0.66,1.8363115878105163
0.135,0.67,1.813271829656222
0.135,0.68,1.812574207341671
0.135,0.69,1.817717579728365
0.135,0.7,1.8086654105909623
0.135,0.71,1.7966077784508467
0.135,0.72,1.79873216368258
0.135,0.73,1.7938282366991043
0.135,0.74,1.8034295224756003
0.135,0.75,1.806913587000966
0.135,0.76,1.808568091520667
0.135,0.77,1.8113838958740234
0.135,0.78,1.8243198710530997
0.135,0.79,1.8343847712278367
0.135,0.8,1.8277959026753903
0.135,0.81,1.8548734213382005
0.135,0.82,1.8465845381647348
0.135,0.83,1.8686794474691153
0.135,0.84,1.8939177948832513
0.135,0.85,1.8878846366673707
0.135,0.86,1.9079504193156958
0.135,0.87,1.907816453012824
0.135,0.88,1.9286565450489521
0.135,0.89,1.9345878071784972
0.135,0.9,1.95670263291812
0.136,0.52,2.1055208665571854
0.136,0.53,2.081041501220378
0.136,0.54,2.0380474678951117
0.136,0.55,2.0118854325487288
0.136,0.56,1.9877124736756087
0.136,0.57,1.9494892396122216
0.136,0.58,1.9458216060065117
0.136,0.59,1.9253957573384046
0.136,0.6,1.896308705368638
0.136,0.61,1.8704914183424464
0.136,0.62,1.8745358130714502
0.136,0.63,1.8474714411616326
0.136,0.64,1.8419944962084294
0.136,0.65,1.8122124963864379
0.136,0.66,1.8134976009577513
0.136,0.67,1.8370494114594385
0.136,0.68,1.8108351652383805
0.136,0.69,1.7993838499844075
0.136,0.7,1.811669267001748
0.136,0.71,1.80451246137321
0.136,0.72,1.7926110137283802
0.136,0.73,1.8008924383461475
0.136,0.74,1.8026738454639912
0.136,0.75,1.810825115865469
0.136,0.76,1.818323753292462
0.136,0.77,1.8179195755630733
0.136,0.78,1.817255281174183
0.136,0.79,1.8318646641731262
0.136,0.8,1.8569532898379728
0.136,0.81,1.8803650937229395
0.136,0.82,1.865564953750372
0.136,0.83,1.90391261305511
0.136,0.84,1.8914703082472086
0.136,0.85,1.9248915551304817
0.136,0.86,1.925413202252984
0.136,0.87,1.9397354273170233
0.136,0.88,1.95279879116714
0.136,0.89,1.9550334423154592
0.136,0.9,1.9892600270926952
0.137,0.51,2.116089833803926
0.137,0.52,2.0917778192967176
0.137,0.53,2.0640826268225907
0.137,0.54,2.027410697336137
0.137,0.55,1.9890115428268909
0.137,0.56,1.9779901448100805
0.137,0.57,1.9448536398190368
0.137,0.58,1.9173165430175219
0.137,0.59,1.8999022911492511
0.137,0.6,1.8885825250655413
0.137,0.61,1.8728937832802535
0.137,0.62,1.8515582606315613
0.137,0.63,1.8408989566922187
0.137,0.64,1.8389589469953445
0.137,0.65,1.820628963136673
0.137,0.66,1.8138116874188184
0.137,0.67,1.8305046666538163
0.137,0.68,1.8090685303360223
0.137,0.69,1.8068810809284448
0.137,0.7,1.8091304509133102
0.137,0.71,1.7928171462357043
0.137,0.72,1.8057718316584825
0.137,0.73,1.7920927710801362
0.137,0.74,1.8211271358788013
0.137,0.75,1.8153359556390056
0.137,0.76,1.841068600013852
0.137,0.77,1.8195002693921327
0.137,0.78,1.8426663581103087
0.137,0.79,1.8419247343540193
0.137,0.8,1.8569513030976057
0.137,0.81,1.8752993513286114
0.137,0.82,1.8914955953627826
0.137,0.83,1.8994767253875733
0.137,0.84,1.9136245958596467
0.137,0.85,1.9382865788698196
0.137,0.86,1.9453222945421935
0.137,0.87,1.9395640399813652
0.137,0.88,1.9714292523860932
0.137,0.89,1.9835215067327023
0.137,0.9,1.98673555496037
0.138,0.51,2.108104998189211
0.138,0.52,2.0602542552629437
0.138,0.53,2.030325996223092
0.138,0.54,1.9984808594435453
0.138,0.55,1.9779657169880702
0.138,0.56,1.9860643841271473
0.138,0.57,1.9501360932022334
0.138,0.58,1.9172878819197416
0.138,0.59,1.9006764225360364
0.138,0.6,1.881659463141118
0.138,0.61,1.8563619463066678
0.138,0.62,1.8471962668299675
0.138,0.63,1.8441772738009692
0.138,0.64,1.8185501253128051
0.138,0.65,1.813952382966876
0.138,0.66,1.8077368643815663
0.138,0.67,1.797452016696334
0.138,0.68,1.8069000398904085
0.138,0.69,1.8172763150542974
0.138,0.7,1.7883116752743722
0.138,0.71,1.810227169173956
0.138,0.72,1.8145866108089685
0.138,0.73,1.8143951333254575
0.138,0.74,1.8213463482171297
0.138,0.75,1.8300598899632692
0.138,0.76,1.8320791604876518
0.138,0.77,1.833018322134018
0.138,0.78,1.8587478697001933
0.138,0.79,1.866895138964057
0.138,0.8,1.8689209947764873
0.138,0.81,1.881070539855957
0.138,0.82,1.8941598394155503
0.138,0.83,1.9024569506496192
0.138,0.84,1.9290638993918896
0.138,0.85,1.9397922094732523
0.138,0.86,1.9622025188595056
0.138,0.87,1.9628422231793403
0.138,0.88,1.9725804411113261
0.138,0.89,2.003622701895237
0.138,0.9,2.017064532202482
0.139,0.5,2.1070872812777757
0.139,0.51,2.0858003772093694
0.139,0.52,2.055175515273887
0.139,0.53,2.0314082367539408
0.139,0.54,1.9954259215962804
0.139,0.55,1.9700421882599592
0.139,0.56,1.949736214235425
0.139,0.57,1.914987028670311
0.139,0.58,1.9002157488644122
0.139,0.59,1.8849186982750892
0.139,0.6,1.862737622545495
0.139,0.61,1.847583592414856
0.139,0.62,1.840302026179433
0.139,0.63,1.8277699118763209
0.139,0.64,1.8147046348631382
0.139,0.65,1.8161406786113978
0.139,0.66,1.8139118645310401
0.139,0.67,1.8033871555238963
0.139,0.68,1.797230410850048
0.139,0.69,1.830283079507947
0.139,0.7,1.797162749543786
0.139,0.71,1.8167037519931792
0.139,0.72,1.817026879811287
0.139,0.73,1.8285296472907067
0.139,0.74,1.831210674801469
0.139,0.75,1.8428479434102774
0.139,0.76,1.8388757927149535
0.139,0.77,1.8551166715860368
0.139,0.78,1.845952263996005
0.139,0.79,1.8667675103992223
0.139,0.8,1.8722084115415811
0.139,0.81,1.9038728412628174
0.139,0.82,1.9056093508303165
0.139,0.83,1.9069181638747454
0.139,0.84,1.9322602108448743
0.139,0.85,1.9281772187292576
0.139,0.86,1.976310641080141
0.139,0.87,1.9835504727602005
0.139,0.88,1.9961519685149194
0.139,0.89,2.0168565674006937
0.139,0.9,2.0078819257706404
0.14,0.5,2.092484044009447
0.14,0.51,2.0614805727408707
0.14,0.52,2.0737566576790134
0.14,0.53,2.026744665169716
0.14,0.54,1.9935480138201542
0.14,0.55,1.9511197327232295
0.14,0.56,1.929653009453416
0.14,0.57,1.903427060058495
0.14,0.58,1.9018599762290715
0.14,0.59,1.8654113909065724
0.14,0.6,1.8673851389467717
0.14,0.61,1.8229974058777094
0.14,0.62,1.823254515331467
0.14,0.63,1.8230828249961137
0.14,0.64,1.822213049247861
0.14,0.65,1.8124175365179778
0.14,0.66,1.8022366680800914
0.14,0.67,1.8139905630081892
0.14,0.68,1.8178507843524219
0.14,0.69,1.7906849407792091
0.14,0.7,1.8064101391375065
0.14,0.71,1.8289032211661338
0.14,0.72,1.8029180662512778
0.14,0.73,1.8273434566617013
0.14,0.74,1.8208189698576926
0.14,0.75,1.845866840544343
0.14,0.76,1.8625189185619355
0.14,0.77,1.8524207177758216
0.14,0.78,1.8666897179186344
0.14,0.79,1.8956930006742478
0.14,0.8,1.8739184526443482
0.14,0.81,1.9280310625582933
0.14,0.82,1.9130573113620282
0.14,0.83,1.9343138791531325
0.14,0.84,1.9519728412866593
0.14,0.85,1.9673759966909885
0.14,0.86,1.9947527581095696
0.14,0.87,2.0266998223900794
0.14,0.88,2.023174925741553
0.14,0.89,2.044522246876359
0.14,0.9,2.058136842367053
0.141,0.5,2.09851088725587
0.141,0.51,2.070666411233814
0.141,0.52,2.042329009488225
0.141,0.53,1.998773378940563
0.141,0.54,1.9666359938557811
0.141,0.55,1.9513738339751958
0.141,0.56,1.9120611480951308
0.141,0.57,1.9076125238101371
0.141,0.58,1.8776548859149218
0.141,0.59,1.8608913428366185
0.141,0.6,1.8477162862807512
0.141,0.61,1.8422862563043834
0.141,0.62,1.8205836665689945
0.141,0.63,1.8086128099560737
0.141,0.64,1.8098653026998044
0.141,0.65,1.812898981139064
0.141,0.66,1.811839950194955
0.141,0.67,1.7988124035656452
0.141,0.68,1.805919018867612
0.141,0.69,1.8119691220223904
0.141,0.7,1.8060450038820506
0.141,0.71,1.8200596378713847
0.141,0.72,1.8324655507415533
0.141,0.73,1.8392654064655305
0.141,0.74,1.8461731790453195
0.141,0.75,1.8537174718856813
0.141,0.76,1.8456024814158678
0.141,0.77,1.8466521296948195
0.141,0.78,1.8817436375170946
0.141,0.79,1.9046929490834474
0.141,0.8,1.8904953336447476
0.141,0.81,1.9226376582950353
0.141,0.82,1.9489947785794735
0.141,0.83,1.9673741510957479
0.141,0.84,1.9815622200161218
0.141,0.85,2.010959061783552
0.141,0.86,2.0025260074049234
0.141,0.87,2.0240614774483574
0.141,0.88,2.05475187382102
0.141,0.89,2.048069542580843
0.141,0.9,2.080145421949029
0.142,0.49,2.1128467097170582
0.142,0.5,2.0786547914117577
0.142,0.51,2.0486689492970704
0.142,0.52,2.0101900701225026
0.142,0.53,1.980091474566962
0.142,0.54,1.966495913465927
0.142,0.55,1.9320111510962248
0.142,0.56,1.909937574569792
0.142,0.57,1.9127274162828922
0.142,0.58,1.8718365123838185
0.142,0.59,1.886740359890461
0.142,0.6,1.8358420727342366
0.142,0.61,1.8306828355591287
0.142,0.62,1.8251756430387498
0.142,0.63,1.8254297368854284
0.142,0.64,1.8037357850044966
0.142,0.65,1.801316061604023
0.142,0.66,1.8024002055436372
0.142,0.67,1.8015845440834761
0.142,0.68,1.803509976413846
0.142,0.69,1.806982035958767
0.142,0.7,1.815582392203808
0.142,0.71,1.837533097410202
0.142,0.72,1.8191149652153253
0.142,0.73,1.8246159472852945
0.142,0.74,1.8433755507194505
0.142,0.75,1.8595890514940023
0.142,0.76,1.8657944512188434
0.142,0.77,1.8826287454783917
0.142,0.78,1.8952501301050186
0.142,0.79,1.926555784893036
0.142,0.8,1.9056469912469387
0.142,0.81,1.9466104517787695
0.142,0.82,1.967472334906459
0.142,0.83,1.9645977781921624
0.142,0.84,1.9815555461645127
0.142,0.85,2.0075267897456883
0.142,0.86,2.0165168677151204
0.142,0.87,2.0456881841659547
0.142,0.88,2.052956898149848
0.142,0.89,2.0788882561028004
0.142,0.9,2.1161410582602023
0.143,0.49,2.0729220816642044
0.143,0.5,2.068312497206095
0.143,0.51,2.028367842978239
0.143,0.52,2.0032236285866087
0.143,0.53,1.9544509177989045
0.143,0.54,1.9513378129810095
0.143,0.55,1.9071160572230816
0.143,0.56,1.8931819687277078
0.143,0.57,1.8845732495188714
0.143,0.58,1.8574994660377502
0.143,0.59,1.8600468144571074
0.143,0.6,1.831276055303216
0.143,0.61,1.8314374464839698
0.143,0.62,1.8178187865704298
0.143,0.63,1.8284942689836026
0.143,0.64,1.8010217626098752
0.143,0.65,1.8090163685381413
0.143,0.66,1.8121408835798503
0.143,0.67,1.7839473903506995
0.143,0.68,1.795130415841937
0.143,0.69,1.8131485565274954
0.143,0.7,1.8149438136994838
0.143,0.71,1.8488083369106054
0.143,0.72,1.8437524062693118
0.143,0.73,1.8305893974542617
0.143,0.74,1.8604350623100996
0.143,0.75,1.879297140365839
0.143,0.76,1.8937650456130504
0.143,0.77,1.8892553156912326
0.143,0.78,1.9137783989697694
0.143,0.79,1.9362751135200262
0.143,0.8,1.9641361401498318
0.143,0.81,1.955455182594061
0.143,0.82,1.9706480021744968
0.143,0.83,2.001389235538244
0.143,0.84,2.0254147056400775
0.143,0.85,2.041266695421934
0.143,0.86,2.0525222309112547
0.143,0.87,2.0557870825231075
0.143,0.88,2.103601622697711
0.143,0.89,2.1057494652926922
0.143,0.9,2.1106714458674194
0.144,0.49,2.0819277625858783
0.144,0.5,2.0513501017734352
0.144,0.51,2.02030370423684
0.144,0.52,1.991078904014366
0.144,0.53,1.9527690716908623
0.144,0.54,1.9356446664462579
0.144,0.55,1.929782851099968
0.144,0.56,1.8964378496676684
0.144,0.57,1.873334200641658
0.144,0.58,1.8526956545740365
0.144,0.59,1.8536686503350734
0.144,0.6,1.8385142938137053
0.144,0.61,1.832986865824461
0.144,0.62,1.828529027941823
0.144,0.63,1.8194393889904021
0.144,0.64,1.8044810023993254
0.144,0.65,1.797578370316612
0.144,0.66,1.8117401124149561
0.144,0.67,1.8172317278802395
0.144,0.68,1.8202508426964283
0.144,0.69,1.8190929052174092
0.144,0.7,1.8194678419739008
0.144,0.71,1.8597336842656136
0.144,0.72,1.8521185952454806
0.144,0.73,1.8587162075698376
0.144,0.74,1.8750752554893493
0.144,0.75,1.8855366366833448
0.144,0.76,1.8968028923094273
0.144,0.77,1.9259120697319507
0.144,0.78,1.9059235733658075
0.144,0.79,1.9435889859110116
0.144,0.8,1.9727189801573752
0.144,0.81,1.978722461053729
0.144,0.82,2.0088902808457614
0.144,0.83,2.0031367864221337
0.144,0.84,2.036952679488063
0.144,0.85,2.038041538929939
0.144,0.86,2.1033108078718183
0.144,0.87,2.0892606165379286
0.144,0.88,2.1233538184225558
0.145,0.48,2.0962083283570583
0.145,0.49,2.0664756930923023
0.145,0.5,2.0603480467445117
0.145,0.51,2.009866459262371
0.145,0.52,1.960101003998518
0.145,0.53,1.95490749613537
0.145,0.54,1.9040948611944915
0.145,0.55,1.9105596461832524
0.145,0.56,1.890055050101362
0.145,0.57,1.8599567919373512
0.145,0.58,1.842325836598873
0.145,0.59,1.8449206246638978
0.145,0.6,1.8350958831250668
0.145,0.61,1.8151051329553127
0.145,0.62,1.8008256330478907
0.145,0.63,1.8065735506346192
0.145,0.64,1.7918867343902587
0.145,0.65,1.814428634133935
0.145,0.66,1.8102648466169835
0.145,0.67,1.8119258011043071
0.145,0.68,1.8218975550949574
0.145,0.69,1.8083075540840625
0.145,0.7,1.8221286790430546
0.145,0.71,1.8393529760777951
0.145,0.72,1.853993134444952
0.145,0.73,1.863818195158243
0.145,0.74,1.8772934807002544
0.145,0.75,1.8987736472427845
0.145,0.76,1.913906734764576
0.145,0.77,1.9200079179167748
0.145,0.78,1.9377049526184797
0.145,0.79,1.956438354384899
0.145,0.8,1.9670565286189319
0.145,0.81,1.9802485751390457
0.145,0.82,1.9798447965055703
0.145,0.83,2.0386888802796603
0.145,0.84,2.0878883960008623
0.145,0.85,2.070962023770809
0.145,0.86,2.0989126285791397
0.145,0.87,2.116412458246946
0.146,0.48,2.092888779873025
0.146,0.49,2.0556760740578173
0.146,0.5,2.02148901848793
0.146,0.51,1.9867461176537067
0.146,0.52,1.9612386499255896
0.146,0.53,1.941874589995865
0.146,0.54,1.906051908954978
0.146,0.55,1.8713273953408003
0.146,0.56,1.871437395054102
0.146,0.57,1.8464383428543807
0.146,0.58,1.8332899621477294
0.146,0.59,1.8272257364571094
0.146,0.6,1.8212028144359589
0.146,0.61,1.8256068151563405
0.146,0.62,1.806339355467367
0.146,0.63,1.8072157297700644
0.146,0.64,1.8150724414599122
0.146,0.65,1.816558202636242
0.146,0.66,1.8258412230461836
0.146,0.67,1.8230461715847255
0.146,0.68,1.826646307092905
0.146,0.69,1.8514517359763385
0.146,0.7,1.8337852797746659
0.146,0.71,1.8523249492675067
0.146,0.72,1.8692393793523312
0.146,0.73,1.8629136266469954
0.146,0.74,1.8948460932523012
0.146,0.75,1.9084899477303028
0.146,0.76,1.9365520998269319
0.146,0.77,1.9452187494188546
0.146,0.78,1.9579063162863255
0.146,0.79,1.976359159848094
0.146,0.8,1.9896242836296558
0.146,0.81,2.010410220307112
0.146,0.82,2.025618454733491
0.146,0.83,2.0351934508621694
0.146,0.84,2.076866455298662
0.146,0.85,2.110029601344466
0.146,0.86,2.1147770849227907
0.147,0.47,2.120297208158645
0.147,0.48,2.085950226022325
0.147,0.49,2.045660139763437
0.147,0.5,2.0048010150909423
0.147,0.51,1.968101354470849
0.147,0.52,1.9489592834174634
0.147,0.53,1.924985799112916
0.147,0.54,1.9105264398865571
0.147,0.55,1.8840230617105962
0.147,0.56,1.8625178857594729
0.147,0.57,1.8343033465740382
0.147,0.58,1.850711687335372
0.147,0.59,1.796532380387187
0.147,0.6,1.8183900795936585
0.147,0.61,1.8158220483622638
0.147,0.62,1.8115772396464653
0.147,0.63,1.7964686480134726
0.147,0.64,1.8146534574866295
0.147,0.65,1.80256478767097
0.147,0.66,1.8204117411971092
0.147,0.67,1.807112027323246
0.147,0.68,1.8222428026348352
0.147,0.69,1.843706192329526
0.147,0.7,1.8330827463656665
0.147,0.71,1.8500263906508685
0.147,0.72,1.8808454491913318
0.147,0.73,1.8875501650631428
0.147,0.74,1.8997316093116998
0.147,0.75,1.917107241603732
0.147,0.76,1.9473819148272276
0.147,0.77,1.9728817828714849
0.147,0.78,1.964740531373024
0.147,0.79,2.002905563080311
0.147,0.8,2.01331916074883
0.147,0.81,2.052285047438741
0.147,0.82,2.0629107127279043
0.147,0.83,2.064656813815236
0.147,0.84,2.104394014754891
0.148,0.47,2.105552121872436
0.148,0.48,2.0483785429388286
0.148,0.49,2.0214735024422406
0.148,0.5,1.9924547566592694
0.148,0.51,1.9568732811055236
0.148,0.52,1.9348825200289488
0.148,0.53,1.910333922803402
0.148,0.54,1.9055650901377201
0.148,0.55,1.8793408843934536
0.148,0.56,1.8376685590654611
0.148,0.57,1.8552397194206716
0.148,0.58,1.834080530256033
0.148,0.59,1.8158265035657217
0.148,0.6,1.810905376932025
0.148,0.61,1.807564755858013
0.148,0.62,1.7936813562452794
0.148,0.63,1.8196219641915905
0.148,0.64,1.8212987851262092
0.148,0.65,1.8199773485153914
0.148,0.66,1.8241896087765694
0.148,0.67,1.8442044776946307
0.148,0.68,1.8373033155173064
0.148,0.69,1.861587775757909
0.148,0.7,1.8635690164476633
0.148,0.71,1.8532466903835536
0.148,0.72,1.8841227029412986
0.148,0.73,1.9093608853161335
0.148,0.74,1.9100707830429078
0.148,0.75,1.937736413487792
0.148,0.76,1.9576688376694917
0.148,0.77,1.9675213448405267
0.148,0.78,1.9912876092463732
0.148,0.79,2.02103377507031
0.148,0.8,2.0268567372351884
0.148,0.81,2.0550997042745354
0.148,0.82,2.0771126643896105
0.148,0.83,2.116637408027053
0.149,0.47,2.099588347223401
0.149,0.48,2.0453819179087875
0.149,0.49,2.0118000027245118
0.149,0.5,1.9757021588619676
0.149,0.51,1.9592222583532333
0.149,0.52,1.9182067526012658
0.149,0.53,1.9174791740238666
0.149,0.54,1.8896227161093553
0.149,0.55,1.8655347669236069
0.149,0.56,1.8574525177568197
0.149,0.57,1.8245212811738252
0.149,0.58,1.832876629588008
0.149,0.59,1.8238777004569768
0.149,0.6,1.8275149648338556
0.149,0.61,1.812227358430624
0.149,0.62,1.8005088822960853
0.149,0.63,1.8145928901433945
0.149,0.64,1.8202586222171784
0.149,0.65,1.822249656483531
0.149,0.66,1.831328615614772
0.149,0.67,1.8400632648169994
0.149,0.68,1.8427013667136432
0.149,0.69,1.8533898480713367
0.149,0.7,1.8744069477528333
0.149,0.71,1.8805354367256164
0.149,0.72,1.8988566792041064
0.149,0.73,1.9123494193077086
0.149,0.74,1.9417597024440765
0.149,0.75,1.9466229015022516
0.149,0.76,1.9584535726577044
0.149,0.77,1.9964880185127258
0.149,0.78,2.007193481221795
0.149,0.79,2.038328967231512
0.149,0.8,2.044814577674866
0.149,0.81,2.061529847741127
0.149,0.82,2.11665316336453
0.149,0.84,2.1212531699180603
0.15,0.46,2.1180376010894775
0.15,0.47,2.0793387833020507
0.15,0.48,2.0287776619704094
0.15,0.49,2.0053757848432765
0.15,0.5,1.964414218968153
0.15,0.51,1.9319149685791774
0.15,0.52,1.9341433247298003
0.15,0.53,1.8879488953709602
0.15,0.54,1.876968302771449
0.15,0.55,1.8627925994181742
0.15,0.56,1.845140552020073
0.15,0.57,1.8310371518611908
0.15,0.58,1.815824500823021
0.15,0.59,1.834220142158866
0.15,0.6,1.8174322803229093
0.15,0.61,1.7961173048168422
0.15,0.62,1.7955685728400945
0.15,0.63,1.8213329320818186
0.15,0.64,1.8147827004879713
0.15,0.65,1.805092943739891
0.15,0.66,1.8235852869302034
0.15,0.67,1.8320431618601083
0.15,0.68,1.8456948856651783
0.15,0.69,1.8590763647198678
0.15,0.7,1.8652834015637636
0.15,0.71,1.9107872753292323
0.15,0.72,1.9007887024044992
0.15,0.73,1.9015669131249189
0.15,0.74,1.9522101210206748
0.15,0.75,1.957297404795885
0.15,0.76,1.9971460446685552
0.15,0.77,2.0079890303879977
0.15,0.78,2.016088567942381
0.15,0.79,2.038685906219482
0.15,0.8,2.060274738970399
0.15,0.81,2.076015552136302
0.15,0.82,2.1140840522110462
