α,p,l
0.28,0.85,353.00224924511116
0.28,0.86,353.00224304100396
0.28,0.87,353.0022383777739
0.28,0.88,353.00223494868203
0.28,0.89,353.0022324907259
0.28,0.9,353.0022307812584
0.28,0.91,353.0022296346141
0.28,0.92,353.00222889873993
0.28,0.93,353.00222845182986
0.28,0.94,353.0022281989613
0.28,0.95,353.0022280687332
0.28,0.96,353.00222800990514
0.28,0.97,353.00222798803713
0.28,0.98,353.00222798212917
0.28,0.99,353.00222798126117
0.28,1.0,353.00222798123315
0.29,0.01,359.04795327739726
0.29,0.02,355.69393149017924
0.29,0.03,354.50040111055716
0.29,0.04,353.8302344508109
0.29,0.05,353.3902189866384
0.29,0.06,353.079606761604
0.29,0.07,352.85063079094243
0.29,0.08,352.6767248911093
0.29,0.09,352.5416685782617
0.29,0.1,352.43492756571175
0.29,0.11,352.34934908323146
0.29,0.12,352.2799075666754
0.29,0.13,352.22297405010767
0.29,0.14,352.17586844301616
0.29,0.15,352.136573954799
0.29,0.16,352.10354881756797
0.29,0.17,352.07559859607466
0.29,0.18,352.05178742080443
0.29,0.19,352.0313749157401
0.29,0.2,352.0137705041398
0.29,0.21,351.9984997276539
0.29,0.22,351.98517903722353
0.29,0.23,351.9734966677011
0.29,0.24,351.963197954116
0.29,0.25,351.95407393977916
0.29,0.26,351.94595245740777
0.29,0.27,351.93869109094067
0.29,0.28,351.9321715832767
0.29,0.29,351.9262953665015
0.29,0.3,351.92097997100495
0.29,0.31,351.9161561279467
0.29,0.32,351.9117654222984
0.29,0.33,351.9077583855925
0.29,0.34,351.90409294157865
0.29,0.35,351.9007331363392
0.29,0.36,351.89764809854137
0.29,0.37,351.8948111864771
0.29,0.38,351.8921992871283
0.29,0.39,351.88979223925935
0.29,0.4,351.8875723579123
0.29,0.41,351.88552404195195
0.29,0.42,351.8836334497425
0.29,0.43,351.8818882307918
0.29,0.44,351.88027730342765
0.29,0.45,351.8787906703749
0.29,0.46,351.877419265565
0.29,0.47,351.8761548267076
0.29,0.48,351.87498978912333
0.29,0.49,351.87391719713645
0.29,0.5,351.87293062997685
0.29,0.51,351.8720241396791
0.29,0.52,351.8711921989034
0.29,0.53,351.8704296569665
0.29,0.54,351.86973170267055
0.29,0.55,351.86909383276134
0.29,0.56,351.86851182505126
0.29,0.57,351.8679817154101
0.29,0.58,351.867499777965
0.29,0.59,351.8670625079652
0.29,0.6,351.8666666068598
0.29,0.61,351.8663089692195
0.29,0.62,351.8659866711919
0.29,0.63,351.8656969602373
0.29,0.64,351.86543724593446
0.29,0.65,351.86520509168173
0.29,0.66,351.86499820714965
0.29,0.67,351.86481444136535
0.29,0.68,351.8646517763284
0.29,0.69,351.86450832107727
0.29,0.7,351.8643823061353
0.29,0.71,351.86427207827995
0.29,0.72,351.8641760955865
0.29,0.73,351.86409292270525
0.29,0.74,351.864021226338
0.29,0.75,351.86395977088466
0.29,0.76,351.86390741423463
0.29,0.77,351.8638631036822
0.29,0.78,351.8638258719476
0.29,0.79,351.8637948332867
0.29,0.8,351.8637691796779
0.29,0.81,351.8637481770721
0.29,0.82,351.8637311616973
0.29,0.83,351.8637175364072
0.29,0.84,351.86370676706787
0.29,0.85,351.8636983789742
0.29,0.86,351.8636919532918
0.29,0.87,351.86368712351776
0.29,0.88,351.8636835719584
0.29,0.89,351.86368102621805
0.29,0.9,351.8636792556982
0.29,0.91,351.8636780681023
0.29,0.92,351.8636773059469
0.29,0.93,351.8636768430758
0.29,0.94,351.8636765811762
0.29,0.95,351.86367644629706
0.29,0.96,351.8636763853681
0.29,0.97,351.86367636271905
0.29,0.98,351.8636763566001
0.29,0.99,351.86367635570105
0.29,1.0,351.86367635567206
0.3,0.01,358.14304552780084
0.3,0.02,354.68567531145595
0.3,0.03,353.45394541066355
0.3,0.04,352.7622121862433
0.3,0.05,352.308053770678
0.3,0.06,351.98744502201424
0.31,0.01,357.24274221552145
0.31,0.02,353.68288788497756
0.32,0.01,356.34704159145895
0.33,0.01,355.455937336303
0.34,0.01,354.56941899947583
