α,p,l
0.061,0.08,1.175881884367046
0.062,0.08,1.1641715293037838
0.063,0.08,1.1534579564466987
0.064,0.07,1.1895881945027096
0.065,0.07,1.1761053606931384
0.066,0.07,1.1642218960143458
0.067,0.07,1.1537267552888708
0.068,0.07,1.1444015920907096
0.069,0.07,1.1360345838191444
0.072,0.06,1.162481525085278
0.073,0.06,1.1515617932997784
0.074,0.06,1.1419806655599338
0.075,0.06,1.133597115094403
0.076,0.06,1.1262580602328454
0.077,0.06,1.1198055857088887
0.078,0.06,1.1140841660422915
0.082,0.05,1.1504857064300533
0.083,0.05,1.1405950561260894
0.084,0.05,1.1317986419911004
0.085,0.05,1.1240328942652427
0.086,0.05,1.1172221774315267
0.087,0.05,1.1112806093238103
0.088,0.05,1.1061145320162555
0.089,0.05,1.1016254230081695
0.09,0.05,1.0977130283933008
0.099,0.04,1.1260099860177892
0.1,0.04,1.118810095927093
