α,p,l
0.056,0.2,5.602105800184824
0.056,0.21,5.568780949690295
0.056,0.22,5.536884343260883
0.056,0.23,5.50620311817321
0.056,0.24,5.4766122966058575
0.056,0.25,5.448050194671982
0.056,0.26,5.420496733566557
0.056,0.27,5.393955912958937
0.056,0.28,5.368442653345316
0.056,0.29,5.3439736182730835
0.057,0.12,5.951229305319349
0.057,0.13,5.886940335095995
0.057,0.14,5.828209515846303
0.057,0.15,5.7750947944929285
0.057,0.16,5.7270409662868245
0.057,0.17,5.6832383952333005
0.057,0.18,5.642850809799174
0.057,0.19,5.605138598214837
0.057,0.2,5.569511101320208
0.057,0.21,5.535535105273989
0.057,0.22,5.502919070451684
0.057,0.23,5.471486291191247
0.057,0.24,5.441145359771654
0.057,0.25,5.411862777123056
0.057,0.26,5.383640080267334
0.057,0.27,5.356496234919053
0.058,0.12,5.922623063049409
0.058,0.13,5.857321771237315
0.058,0.14,5.798137288572789
0.058,0.15,5.744838174136262
0.058,0.16,5.696657231284302
0.058,0.17,5.652655260420862
0.058,0.18,5.611934042824306
0.058,0.19,5.573740509225461
0.058,0.2,5.537501460679998
0.058,0.21,5.502817884133277
0.058,0.22,5.469438701401893
0.058,0.23,5.437226840281077
0.058,0.24,5.4061254376218155
0.058,0.25,5.3761283653019305
0.059,0.12,5.894190234934215
0.059,0.13,5.828146701038072
0.059,0.14,5.768691264752058
0.059,0.15,5.715301399145625
0.059,0.16,5.667014537836636
0.059,0.17,5.622784137062052
0.059,0.18,5.581671445777219
0.059,0.19,5.542927787509054
0.059,0.2,5.506010817584266
0.059,0.21,5.470564715025011
0.059,0.22,5.436383986217243
0.059,0.23,5.403373203848114
0.059,0.24,5.371509762727206
0.06,0.11,5.939447260523607
0.06,0.12,5.866040836934501
0.06,0.13,5.799497074517861
0.06,0.14,5.7399152561930045
0.06,0.15,5.686490750461041
0.06,0.16,5.63808797107863
0.06,0.17,5.593577491299064
0.06,0.18,5.552001605695179
0.06,0.19,5.512632919258556
0.06,0.2,5.474971835763622
0.06,0.21,5.438713040388358
0.06,0.22,5.40370011962827
0.061,0.11,5.912624793761043
0.061,0.12,5.838270488954011
0.061,0.13,5.771434165757527
0.061,0.14,5.71183119149732
0.061,0.15,5.658392930459765
0.061,0.16,5.609837260725188
0.061,0.17,5.564977377202748
0.061,0.18,5.522857575442662
0.061,0.19,5.482787198428253
0.061,0.2,5.444319542088725
0.061,0.21,5.407205335705274
0.062,0.11,5.8859843474610205
0.062,0.12,5.810958300974885
0.062,0.13,5.743998892848082
0.062,0.14,5.68444141945262
0.062,0.15,5.630978619433549
0.062,0.16,5.582210907782607
0.062,0.17,5.536919613172509
0.062,0.18,5.494170747772474
0.062,0.19,5.4533240849486635
0.062,0.2,5.4139940602961145
0.063,0.1,5.943182881568208
0.063,0.11,5.859618658542224
0.063,0.12,5.784165877344351
0.063,0.13,5.717213067520518
0.063,0.14,5.657731541221033
0.063,0.15,5.604206127267077
0.063,0.16,5.55515003743121
0.063,0.17,5.509337412474214
0.063,0.18,5.465874006500344
0.063,0.19,5.42418174302102
0.064,0.1,5.91821490456272
0.064,0.11,5.833607929405748
0.064,0.12,5.757937297299389
0.064,0.13,5.6910813206750275
0.064,0.14,5.631673495887441
0.064,0.15,5.578024906962678
0.064,0.16,5.528591817257665
0.064,0.17,5.482164386002914
0.064,0.18,5.437904145113702
0.064,0.19,5.395304810093149
0.065,0.1,5.89337578425892
0.065,0.11,5.808018401610806
0.065,0.12,5.732299893553051
0.065,0.13,5.665593459500535
0.065,0.14,5.6062286707044
0.065,0.15,5.552378763489101
0.065,0.16,5.502472351145505
0.065,0.17,5.4553369001970795
0.065,0.18,5.410203596101716
0.066,0.1,5.86874720699147
0.066,0.11,5.782901758584334
0.066,0.12,5.707265635432972
0.066,0.13,5.640727037744631
0.066,0.14,5.581350860212908
0.066,0.15,5.527208653708117
0.066,0.16,5.476729017727904
0.066,0.17,5.42879582069263
0.067,0.09,5.940564821031997
0.067,0.1,5.844401306449509
0.067,0.11,5.758295244181658
0.067,0.12,5.682832925185236
0.067,0.13,5.616449956734276
0.067,0.14,5.556988951162938
0.067,0.15,5.502455026645901
0.067,0.16,5.451302266803871
0.067,0.17,5.402487703700556
0.068,0.09,5.917618989371025
0.068,0.1,5.820399352794475
0.068,0.11,5.734222362344439
0.068,0.12,5.658988631419788
0.068,0.13,5.5927229554050975
0.068,0.14,5.5330892583509454
0.068,0.15,5.478059695991484
0.068,0.16,5.426136917810604
0.069,0.09,5.894771040371112
0.069,0.1,5.796791069812744
0.069,0.11,5.710694015177557
0.069,0.12,5.635710207919422
0.069,0.13,5.569501888363872
0.069,0.14,5.509597477354459
0.069,0.15,5.453967267952246
0.07,0.09,5.872088903377338
0.07,0.1,5.7736145086140285
0.07,0.11,5.687709940098158
0.07,0.12,5.612967775118373
0.07,0.13,5.546739728578562
0.07,0.14,5.486460252363378
0.07,0.15,5.430126168209832
0.071,0.09,5.84963329409412
0.071,0.1,5.750896388554162
0.071,0.11,5.665260318528712
0.071,0.12,5.590726072046148
0.071,0.13,5.524388263540772
0.071,0.14,5.463626380730281
0.072,0.08,5.939046244019645
0.072,0.09,5.8274566924989735
0.072,0.1,5.728652807295247
0.072,0.11,5.643327446104182
0.072,0.12,5.568946215762906
0.072,0.13,5.5023994796054385
0.072,0.14,5.441047691160842
0.073,0.08,5.9182570339627
0.073,0.09,5.805602760907112
0.073,0.1,5.706890220943666
0.073,0.11,5.621887374953295
0.073,0.12,5.547587231423478
0.073,0.13,5.480726648457006
0.073,0.14,5.418679640822592
0.074,0.08,5.897532484950145
0.074,0.09,5.784106157941725
0.074,0.1,5.685606600440766
0.074,0.11,5.600911460097048
0.074,0.12,5.526607337988358
0.074,0.13,5.459325142676928
0.075,0.08,5.87692732668523
0.075,0.09,5.762992692084067
0.075,0.1,5.664792680127356
0.075,0.11,5.580367762662241
0.075,0.12,5.505964991782395
0.075,0.13,5.4381530149905455
0.076,0.08,5.856491200778661
0.076,0.09,5.742279751777821
0.076,0.1,5.644433227020387
0.076,0.11,5.560222281211457
0.076,0.12,5.485619702617909
0.076,0.13,5.417171378958549
0.077,0.08,5.836267879067404
0.077,0.09,5.721976947107695
0.077,0.1,5.624508273359363
0.077,0.11,5.540439998288755
0.077,0.12,5.46553264543688
0.078,0.08,5.816294771605765
0.078,0.09,5.702086900035232
0.078,0.1,5.604994269177845
0.078,0.11,5.520985741923145
0.078,0.12,5.445667094995819
0.079,0.07,5.9281592291924365
0.079,0.08,5.796602700392637
0.079,0.09,5.682606125139412
0.079,0.1,5.5858651250885885
0.079,0.11,5.501824871294064
0.079,0.12,5.425988712731433
0.08,0.07,5.909671196047309
0.08,0.08,5.777215907120515
0.08,0.09,5.663525949857601
0.08,0.1,5.567093127477604
0.08,0.11,5.482923802255949
0.081,0.07,5.891239867096477
0.081,0.08,5.758152258343782
0.081,0.09,5.644833431500089
0.081,0.1,5.548649718481943
0.081,0.11,5.464250392309548
0.082,0.07,5.872905750729207
0.082,0.08,5.739423609207307
0.082,0.09,5.626512237074937
0.082,0.1,5.5305061413003305
0.082,0.11,5.445774206345199
0.083,0.07,5.854705733221272
0.083,0.08,5.721036286885175
0.083,0.09,5.608543460601698
0.083,0.1,5.512633957555946
0.083,0.11,5.427466684543993
0.084,0.07,5.836672604809627
0.084,0.08,5.702991656725348
0.084,0.09,5.590906360651193
0.084,0.1,5.49500544772924
0.085,0.07,5.81883475530647
0.085,0.08,5.685286737329052
0.085,0.09,5.5735790080052245
0.085,0.1,5.477593908325493
0.086,0.07,5.801216025907073
0.086,0.08,5.66791483497548
0.086,0.09,5.556538839395475
0.086,0.1,5.460373860705646
0.087,0.07,5.783835700033161
0.087,0.08,5.650866172530479
0.087,0.09,5.539763118176297
0.087,0.1,5.443321186674741
0.088,0.07,5.766708613558425
0.088,0.08,5.634128492903453
0.088,0.09,5.523229306521222
0.088,0.1,5.426413205268342
0.089,0.06,5.9075399526429555
0.089,0.07,5.749845363479273
0.089,0.08,5.61768762195337
0.089,0.09,5.506915356383438
0.09,0.06,5.891491078764905
0.09,0.07,5.73325259387408
0.09,0.08,5.601527980272577
0.09,0.09,5.490799928146101
0.091,0.06,5.875505612352288
0.091,0.07,5.716933338662885
0.091,0.08,5.5856330373400676
0.091,0.09,5.474862546754834
0.092,0.06,5.859610347341693
0.092,0.07,5.700887402050037
0.092,0.08,5.569985705037464
0.092,0.09,5.459083705327565
0.093,0.06,5.843829545384209
0.093,0.07,5.6851117594182865
0.093,0.08,5.554568670415072
0.093,0.09,5.4434449259297875
0.094,0.06,5.82818472563226
0.094,0.07,5.6696009636681595
0.094,0.08,5.539364669878346
0.095,0.06,5.8126945392956095
0.095,0.07,5.6543475444024285
0.095,0.08,5.5243567086652705
0.096,0.06,5.797374721592973
0.096,0.07,5.6393423898057815
0.096,0.08,5.509528230654048
0.097,0.06,5.7822381123996225
0.097,0.07,5.624575103452563
0.097,0.08,5.4948632442446
0.098,0.06,5.767294736050772
0.098,0.07,5.6100343305043445
0.098,0.08,5.480346410370547
0.099,0.06,5.752551930362414
0.099,0.07,5.595708049771976
0.099,0.08,5.46596309869652
0.1,0.06,5.738014514921686
0.1,0.07,5.581583829874039
0.1,0.08,5.451699417811752
0.101,0.06,5.723684989016603
0.101,0.07,5.567649049205054
0.101,0.08,5.437542224812459
0.102,0.05,5.901339700792455
0.102,0.06,5.709563750156174
0.102,0.07,5.553891080628698
0.103,0.05,5.8877913380158455
0.103,0.06,5.695649324912617
0.103,0.07,5.540297442742847
0.104,0.05,5.874284129872791
0.104,0.06,5.681938604737168
0.104,0.07,5.526855920243511
0.105,0.05,5.86083563021788
0.105,0.06,5.668427080403905
0.105,0.07,5.513554656369322
0.106,0.05,5.847461970186461
0.106,0.06,5.65510906977328
0.106,0.07,5.500382220666936
0.107,0.05,5.834177741862222
0.107,0.06,5.641977934596884
0.107,0.07,5.487327655412037
0.108,0.05,5.820995920355779
0.108,0.06,5.629026283073375
0.108,0.07,5.474380503981964
0.109,0.05,5.807927821650569
0.109,0.06,5.616246155786336
0.109,0.07,5.461530824334336
0.11,0.05,5.794983093052171
0.11,0.06,5.603629193489144
0.11,0.07,5.448769190528873
0.111,0.05,5.782169732705478
0.111,0.06,5.591166785937465
0.112,0.05,5.769494134411941
0.112,0.06,5.578850201600366
0.113,0.05,5.756961153874117
0.113,0.06,5.566670698604948
0.114,0.05,5.744574192502417
0.114,0.06,5.554619617689418
0.115,0.05,5.732335295023345
0.115,0.06,5.542688458261627
0.116,0.05,5.720245257312995
0.116,0.06,5.530868938892329
0.117,0.05,5.7083037411275335
0.117,0.06,5.519153043724466
0.118,0.05,5.696509392697801
0.118,0.06,5.507533056362309
0.119,0.05,5.6848599624830145
0.119,0.06,5.496001582827905
0.12,0.05,5.673352423725037
0.12,0.06,5.484551565147809
0.121,0.04,5.90193477916997
0.121,0.05,5.661983087797905
0.121,0.06,5.4731762870706016
0.122,0.04,5.890966174490574
0.122,0.05,5.65074771469661
0.122,0.06,5.461869373324469
0.123,0.04,5.880014031900903
0.123,0.05,5.639641617346078
0.123,0.06,5.450624783712648
0.124,0.04,5.869088961042627
0.124,0.05,5.6286597587289044
0.124,0.06,5.439436803220031
0.125,0.04,5.858200938784433
0.125,0.05,5.617796841123407
0.126,0.04,5.847359246383065
0.126,0.05,5.607047387008425
0.127,0.04,5.836572420705709
0.127,0.05,5.596405811425585
0.128,0.04,5.825848218943774
0.128,0.05,5.585866485792501
0.129,0.04,5.815193596077914
0.129,0.05,5.575423793331686
0.13,0.04,5.804614694215671
0.13,0.05,5.565072176420488
0.131,0.04,5.794116842815883
0.131,0.05,5.554806176278878
0.132,0.04,5.78370456873667
0.132,0.05,5.544620465496411
0.133,0.04,5.773381614994514
0.133,0.05,5.534509873959609
0.134,0.04,5.763150967098474
0.134,0.05,5.524469408779087
0.135,0.04,5.753014885823507
0.135,0.05,5.514494268834724
0.136,0.04,5.742974945307118
0.136,0.05,5.504579854559854
0.137,0.04,5.733032075391674
0.137,0.05,5.494721773574632
0.138,0.04,5.723186607187483
0.138,0.05,5.484915842756894
0.139,0.04,5.713438320896416
0.139,0.05,5.475158087308436
0.14,0.04,5.703786495009758
0.14,0.05,5.4654447373379655
0.141,0.04,5.69422995607443
0.141,0.05,5.455772222440744
0.142,0.04,5.684767128306384
0.142,0.05,5.446137164711204
0.143,0.04,5.675396082416677
0.144,0.04,5.6661145831026145
0.145,0.04,5.656920134741586
0.146,0.04,5.647810024907682
0.147,0.04,5.638781365409397
0.148,0.04,5.629831130620074
0.149,0.04,5.620956192940369
0.15,0.04,5.6121533552934455
